wnumber,firstname,lastname,email,major,course,termcode,city,state,zip
"W12791348","Adriel","Weber","Adriel.Weber182@mail.weber.edu","Computer Sci/Customized","CS 4740","201020","Ephraim","UT","84071"
"W12791348","Adriel","Weber","Adriel.Weber182@mail.weber.edu","Computer Sci/Customized","CS 3250","201030","Ephraim","UT","84071"
"W12791348","Adriel","Weber","Adriel.Weber182@mail.weber.edu","Computer Sci/Customized","CS 3040","200730","Ephraim","UT","84071"
"W12791348","Adriel","Weber","Adriel.Weber182@mail.weber.edu","Computer Sci/Customized","CS 4800","200830","Ephraim","UT","84071"
"W12791348","Adriel","Weber","Adriel.Weber182@mail.weber.edu","Computer Sci/Customized","CS 4350","201020","Ephraim","UT","84071"
"W12791348","Adriel","Weber","Adriel.Weber182@mail.weber.edu","Computer Sci/Customized","CS 4230","201030","Ephraim","UT","84071"
"W18643807","Tyree","Mcdaniel","Tyree.Mcdaniel357@mail.weber.edu","Business Administration","CS 4740","201030","Ophir","UT","84633"
"W18643807","Tyree","Mcdaniel","Tyree.Mcdaniel357@mail.weber.edu","Business Administration","CS 3720","200530","Ophir","UT","84633"
"W18643807","Tyree","Mcdaniel","Tyree.Mcdaniel357@mail.weber.edu","Business Administration","CS 2890","200910","Ophir","UT","84633"
"W18643807","Tyree","Mcdaniel","Tyree.Mcdaniel357@mail.weber.edu","Business Administration","CS 3830","201030","Ophir","UT","84633"
"W18643807","Tyree","Mcdaniel","Tyree.Mcdaniel357@mail.weber.edu","Business Administration","CS 2550","200610","Ophir","UT","84633"
"W18643807","Tyree","Mcdaniel","Tyree.Mcdaniel357@mail.weber.edu","Business Administration","CS 2920","200920","Ophir","UT","84633"
"W18643807","Tyree","Mcdaniel","Tyree.Mcdaniel357@mail.weber.edu","Business Administration","CS 3610","200530","Ophir","UT","84633"
"W18643807","Tyree","Mcdaniel","Tyree.Mcdaniel357@mail.weber.edu","Business Administration","CS 4730","201020","Ophir","UT","84633"
"W18643807","Tyree","Mcdaniel","Tyree.Mcdaniel357@mail.weber.edu","Business Administration","CS 4650","201030","Ophir","UT","84633"
"W18643807","Tyree","Mcdaniel","Tyree.Mcdaniel357@mail.weber.edu","Business Administration","CS 2140","200520","Ophir","UT","84633"
"W18643807","Tyree","Mcdaniel","Tyree.Mcdaniel357@mail.weber.edu","Business Administration","CS 2420","200630","Ophir","UT","84633"
"W18643807","Tyree","Mcdaniel","Tyree.Mcdaniel357@mail.weber.edu","Business Administration","CS 3210","200910","Ophir","UT","84633"
"W18643807","Tyree","Mcdaniel","Tyree.Mcdaniel357@mail.weber.edu","Business Administration","CS 3030","201030","Ophir","UT","84633"
"W18643807","Tyree","Mcdaniel","Tyree.Mcdaniel357@mail.weber.edu","Business Administration","CS 1030","200920","Ophir","UT","84633"
"W18643807","Tyree","Mcdaniel","Tyree.Mcdaniel357@mail.weber.edu","Business Administration","CS 4890","200630","Ophir","UT","84633"
"W18643807","Tyree","Mcdaniel","Tyree.Mcdaniel357@mail.weber.edu","Business Administration","CS 3030","200520","Ophir","UT","84633"
"W18643807","Tyree","Mcdaniel","Tyree.Mcdaniel357@mail.weber.edu","Business Administration","CS 3805","201120","Ophir","UT","84633"
"W16498754","Aliza","Blevins","Aliza.Blevins915@mail.weber.edu","General Studies","CS 4920","200610","Richmond","UT","84314"
"W16498754","Aliza","Blevins","Aliza.Blevins915@mail.weber.edu","General Studies","CS 3100","200920","Richmond","UT","84314"
"W16498754","Aliza","Blevins","Aliza.Blevins915@mail.weber.edu","General Studies","CS 4820","201020","Richmond","UT","84314"
"W16498754","Aliza","Blevins","Aliza.Blevins915@mail.weber.edu","General Studies","CS 2450","200620","Richmond","UT","84314"
"W16498754","Aliza","Blevins","Aliza.Blevins915@mail.weber.edu","General Studies","CS 4650","200710","Richmond","UT","84314"
"W16498754","Aliza","Blevins","Aliza.Blevins915@mail.weber.edu","General Studies","CS 4890","200810","Richmond","UT","84314"
"W16498754","Aliza","Blevins","Aliza.Blevins915@mail.weber.edu","General Studies","CS 2650","200610","Richmond","UT","84314"
"W16498754","Aliza","Blevins","Aliza.Blevins915@mail.weber.edu","General Studies","CS 2890","200810","Richmond","UT","84314"
"W16498754","Aliza","Blevins","Aliza.Blevins915@mail.weber.edu","General Studies","CS 2920","200830","Richmond","UT","84314"
"W16498754","Aliza","Blevins","Aliza.Blevins915@mail.weber.edu","General Studies","CS 4920","200720","Richmond","UT","84314"
"W16498754","Aliza","Blevins","Aliza.Blevins915@mail.weber.edu","General Studies","CS 4350","200630","Richmond","UT","84314"
"W16498754","Aliza","Blevins","Aliza.Blevins915@mail.weber.edu","General Studies","CS 4890","200520","Richmond","UT","84314"
"W16498754","Aliza","Blevins","Aliza.Blevins915@mail.weber.edu","General Studies","CS 1410","200530","Richmond","UT","84314"
"W16498754","Aliza","Blevins","Aliza.Blevins915@mail.weber.edu","General Studies","CS 3840","201130","Richmond","UT","84314"
"W16498754","Aliza","Blevins","Aliza.Blevins915@mail.weber.edu","General Studies","CS 4110","200820","Richmond","UT","84314"
"W15611683","Skylar","Munoz","Skylar.Munoz399@mail.weber.edu","Computer Sci/Syst Integration","CS 4920","200630","Salina","UT","84139"
"W15611683","Skylar","Munoz","Skylar.Munoz399@mail.weber.edu","Computer Sci/Syst Integration","CS 4890","200610","Salina","UT","84139"
"W15611683","Skylar","Munoz","Skylar.Munoz399@mail.weber.edu","Computer Sci/Syst Integration","CS 4780","200710","Salina","UT","84139"
"W15611683","Skylar","Munoz","Skylar.Munoz399@mail.weber.edu","Computer Sci/Syst Integration","CS 2920","201020","Salina","UT","84139"
"W15611683","Skylar","Munoz","Skylar.Munoz399@mail.weber.edu","Computer Sci/Syst Integration","CS 4110","201010","Salina","UT","84139"
"W15611683","Skylar","Munoz","Skylar.Munoz399@mail.weber.edu","Computer Sci/Syst Integration","CS 4899","200610","Salina","UT","84139"
"W15611683","Skylar","Munoz","Skylar.Munoz399@mail.weber.edu","Computer Sci/Syst Integration","CS 2890","201120","Salina","UT","84139"
"W15611683","Skylar","Munoz","Skylar.Munoz399@mail.weber.edu","Computer Sci/Syst Integration","CS 4500","201020","Salina","UT","84139"
"W15611683","Skylar","Munoz","Skylar.Munoz399@mail.weber.edu","Computer Sci/Syst Integration","CS 4780","200520","Salina","UT","84139"
"W15611683","Skylar","Munoz","Skylar.Munoz399@mail.weber.edu","Computer Sci/Syst Integration","CS 2250","201110","Salina","UT","84139"
"W15611683","Skylar","Munoz","Skylar.Munoz399@mail.weber.edu","Computer Sci/Syst Integration","CS 2250","200630","Salina","UT","84139"
"W15611683","Skylar","Munoz","Skylar.Munoz399@mail.weber.edu","Computer Sci/Syst Integration","CS 3730","200710","Salina","UT","84139"
"W15611683","Skylar","Munoz","Skylar.Munoz399@mail.weber.edu","Computer Sci/Syst Integration","CS 4899","201110","Salina","UT","84139"
"W18026525","Marley","Brown","Marley.Brown683@mail.weber.edu","Physics/Applied Physics","CS 2920","201110","Uintah","UT","84601"
"W18026525","Marley","Brown","Marley.Brown683@mail.weber.edu","Physics/Applied Physics","CS 4730","201020","Uintah","UT","84601"
"W18026525","Marley","Brown","Marley.Brown683@mail.weber.edu","Physics/Applied Physics","CS 4820","201130","Uintah","UT","84601"
"W18026525","Marley","Brown","Marley.Brown683@mail.weber.edu","Physics/Applied Physics","CS 2250","200720","Uintah","UT","84601"
"W18026525","Marley","Brown","Marley.Brown683@mail.weber.edu","Physics/Applied Physics","CS 4830","200710","Uintah","UT","84601"
"W18026525","Marley","Brown","Marley.Brown683@mail.weber.edu","Physics/Applied Physics","CS 2550","200520","Uintah","UT","84601"
"W18026525","Marley","Brown","Marley.Brown683@mail.weber.edu","Physics/Applied Physics","CS 2350","200610","Uintah","UT","84601"
"W18026525","Marley","Brown","Marley.Brown683@mail.weber.edu","Physics/Applied Physics","CS 3250","201030","Uintah","UT","84601"
"W18026525","Marley","Brown","Marley.Brown683@mail.weber.edu","Physics/Applied Physics","CS 4750","201020","Uintah","UT","84601"
"W18026525","Marley","Brown","Marley.Brown683@mail.weber.edu","Physics/Applied Physics","CS 3840","200930","Uintah","UT","84601"
"W18026525","Marley","Brown","Marley.Brown683@mail.weber.edu","Physics/Applied Physics","CS 4890","201030","Uintah","UT","84601"
"W18026525","Marley","Brown","Marley.Brown683@mail.weber.edu","Physics/Applied Physics","CS 3730","201030","Uintah","UT","84601"
"W18026525","Marley","Brown","Marley.Brown683@mail.weber.edu","Physics/Applied Physics","CS 2650","200930","Uintah","UT","84601"
"W18026525","Marley","Brown","Marley.Brown683@mail.weber.edu","Physics/Applied Physics","CS 3705","200810","Uintah","UT","84601"
"W18026525","Marley","Brown","Marley.Brown683@mail.weber.edu","Physics/Applied Physics","CS 4820","200930","Uintah","UT","84601"
"W18026525","Marley","Brown","Marley.Brown683@mail.weber.edu","Physics/Applied Physics","CS 4899","201110","Uintah","UT","84601"
"W18026525","Marley","Brown","Marley.Brown683@mail.weber.edu","Physics/Applied Physics","CS 3610","201020","Uintah","UT","84601"
"W13409738","Nyla","Walter","Nyla.Walter364@mail.weber.edu","Forensic Science/Investigation","CS 3750","200630","West Point","UT","84409"
"W13409738","Nyla","Walter","Nyla.Walter364@mail.weber.edu","Forensic Science/Investigation","CS 4640","201130","West Point","UT","84409"
"W13409738","Nyla","Walter","Nyla.Walter364@mail.weber.edu","Forensic Science/Investigation","CS 2890","200730","West Point","UT","84409"
"W13409738","Nyla","Walter","Nyla.Walter364@mail.weber.edu","Forensic Science/Investigation","CS 3805","201110","West Point","UT","84409"
"W13409738","Nyla","Walter","Nyla.Walter364@mail.weber.edu","Forensic Science/Investigation","CS 3540","200630","West Point","UT","84409"
"W13409738","Nyla","Walter","Nyla.Walter364@mail.weber.edu","Forensic Science/Investigation","CS 1030","201020","West Point","UT","84409"
"W13409738","Nyla","Walter","Nyla.Walter364@mail.weber.edu","Forensic Science/Investigation","CS 1410","200510","West Point","UT","84409"
"W13409738","Nyla","Walter","Nyla.Walter364@mail.weber.edu","Forensic Science/Investigation","CS 3540","200730","West Point","UT","84409"
"W13409738","Nyla","Walter","Nyla.Walter364@mail.weber.edu","Forensic Science/Investigation","CS 4800","200920","West Point","UT","84409"
"W13409738","Nyla","Walter","Nyla.Walter364@mail.weber.edu","Forensic Science/Investigation","CS 4500","201030","West Point","UT","84409"
"W13409738","Nyla","Walter","Nyla.Walter364@mail.weber.edu","Forensic Science/Investigation","CS 4280","201130","West Point","UT","84409"
"W13409738","Nyla","Walter","Nyla.Walter364@mail.weber.edu","Forensic Science/Investigation","CS 3540","201010","West Point","UT","84409"
"W13409738","Nyla","Walter","Nyla.Walter364@mail.weber.edu","Forensic Science/Investigation","CS 3610","201020","West Point","UT","84409"
"W13409738","Nyla","Walter","Nyla.Walter364@mail.weber.edu","Forensic Science/Investigation","CS 2890","201030","West Point","UT","84409"
"W13409738","Nyla","Walter","Nyla.Walter364@mail.weber.edu","Forensic Science/Investigation","CS 4500","201010","West Point","UT","84409"
"W13409738","Nyla","Walter","Nyla.Walter364@mail.weber.edu","Forensic Science/Investigation","CS 1023","201120","West Point","UT","84409"
"W13409738","Nyla","Walter","Nyla.Walter364@mail.weber.edu","Forensic Science/Investigation","CS 3040","200630","West Point","UT","84409"
"W13409738","Nyla","Walter","Nyla.Walter364@mail.weber.edu","Forensic Science/Investigation","CS 1400","200830","West Point","UT","84409"
"W13409738","Nyla","Walter","Nyla.Walter364@mail.weber.edu","Forensic Science/Investigation","CS 4500","200920","West Point","UT","84409"
"W13409738","Nyla","Walter","Nyla.Walter364@mail.weber.edu","Forensic Science/Investigation","CS 3540","201110","West Point","UT","84409"
"W13409738","Nyla","Walter","Nyla.Walter364@mail.weber.edu","Forensic Science/Investigation","CS 4899","201020","West Point","UT","84409"
"W13409738","Nyla","Walter","Nyla.Walter364@mail.weber.edu","Forensic Science/Investigation","CS 4820","201030","West Point","UT","84409"
"W19352955","Pamela","Duke","Pamela.Duke529@mail.weber.edu","Computer Sci/Syst Integration","CS 2800","201110","Altamont","UT","84315"
"W19352955","Pamela","Duke","Pamela.Duke529@mail.weber.edu","Computer Sci/Syst Integration","CS 4890","200730","Altamont","UT","84315"
"W19352955","Pamela","Duke","Pamela.Duke529@mail.weber.edu","Computer Sci/Syst Integration","CS 3840","201030","Altamont","UT","84315"
"W19352955","Pamela","Duke","Pamela.Duke529@mail.weber.edu","Computer Sci/Syst Integration","CS 3230","201120","Altamont","UT","84315"
"W19352955","Pamela","Duke","Pamela.Duke529@mail.weber.edu","Computer Sci/Syst Integration","CS 2780","201120","Altamont","UT","84315"
"W19352955","Pamela","Duke","Pamela.Duke529@mail.weber.edu","Computer Sci/Syst Integration","CS 3100","200520","Altamont","UT","84315"
"W19352955","Pamela","Duke","Pamela.Duke529@mail.weber.edu","Computer Sci/Syst Integration","CS 3805","201110","Altamont","UT","84315"
"W19352955","Pamela","Duke","Pamela.Duke529@mail.weber.edu","Computer Sci/Syst Integration","CS 4830","200830","Altamont","UT","84315"
"W19352955","Pamela","Duke","Pamela.Duke529@mail.weber.edu","Computer Sci/Syst Integration","CS 1022","200810","Altamont","UT","84315"
"W19352955","Pamela","Duke","Pamela.Duke529@mail.weber.edu","Computer Sci/Syst Integration","CS 1410","201120","Altamont","UT","84315"
"W19352955","Pamela","Duke","Pamela.Duke529@mail.weber.edu","Computer Sci/Syst Integration","CS 4650","201110","Altamont","UT","84315"
"W19352955","Pamela","Duke","Pamela.Duke529@mail.weber.edu","Computer Sci/Syst Integration","CS 2800","200720","Altamont","UT","84315"
"W19352955","Pamela","Duke","Pamela.Duke529@mail.weber.edu","Computer Sci/Syst Integration","CS 3805","200730","Altamont","UT","84315"
"W19352955","Pamela","Duke","Pamela.Duke529@mail.weber.edu","Computer Sci/Syst Integration","CS 4230","201020","Altamont","UT","84315"
"W19352955","Pamela","Duke","Pamela.Duke529@mail.weber.edu","Computer Sci/Syst Integration","CS 1030","201030","Altamont","UT","84315"
"W19006092","Miranda","Aguirre","Miranda.Aguirre936@mail.weber.edu","Info Systems and Technologies","CS 3540","200730","Alpine","UT","84032"
"W19006092","Miranda","Aguirre","Miranda.Aguirre936@mail.weber.edu","Info Systems and Technologies","CS 3040","201130","Alpine","UT","84032"
"W19006092","Miranda","Aguirre","Miranda.Aguirre936@mail.weber.edu","Info Systems and Technologies","CS 3030","200820","Alpine","UT","84032"
"W19006092","Miranda","Aguirre","Miranda.Aguirre936@mail.weber.edu","Info Systems and Technologies","CS 2350","200920","Alpine","UT","84032"
"W19006092","Miranda","Aguirre","Miranda.Aguirre936@mail.weber.edu","Info Systems and Technologies","CS 2140","201110","Alpine","UT","84032"
"W19006092","Miranda","Aguirre","Miranda.Aguirre936@mail.weber.edu","Info Systems and Technologies","CS 3610","201020","Alpine","UT","84032"
"W19006092","Miranda","Aguirre","Miranda.Aguirre936@mail.weber.edu","Info Systems and Technologies","CS 2890","201010","Alpine","UT","84032"
"W19006092","Miranda","Aguirre","Miranda.Aguirre936@mail.weber.edu","Info Systems and Technologies","CS 4820","200520","Alpine","UT","84032"
"W19006092","Miranda","Aguirre","Miranda.Aguirre936@mail.weber.edu","Info Systems and Technologies","CS 3250","200820","Alpine","UT","84032"
"W19006092","Miranda","Aguirre","Miranda.Aguirre936@mail.weber.edu","Info Systems and Technologies","CS 4820","201120","Alpine","UT","84032"
"W19006092","Miranda","Aguirre","Miranda.Aguirre936@mail.weber.edu","Info Systems and Technologies","CS 3610","200530","Alpine","UT","84032"
"W19006092","Miranda","Aguirre","Miranda.Aguirre936@mail.weber.edu","Info Systems and Technologies","MGMT 2400","200730","Alpine","UT","84032"
"W19006092","Miranda","Aguirre","Miranda.Aguirre936@mail.weber.edu","Info Systems and Technologies","CS 4280","201120","Alpine","UT","84032"
"W16125952","Quinton","Miranda","Quinton.Miranda752@mail.weber.edu","Computer Sci/Syst Integration","CS 3030","201130","Apple Valley","UT","84624"
"W16125952","Quinton","Miranda","Quinton.Miranda752@mail.weber.edu","Computer Sci/Syst Integration","CS 2420","200630","Apple Valley","UT","84624"
"W16125952","Quinton","Miranda","Quinton.Miranda752@mail.weber.edu","Computer Sci/Syst Integration","CS 2140","201010","Apple Valley","UT","84624"
"W16125952","Quinton","Miranda","Quinton.Miranda752@mail.weber.edu","Computer Sci/Syst Integration","CS 2650","201130","Apple Valley","UT","84624"
"W16125952","Quinton","Miranda","Quinton.Miranda752@mail.weber.edu","Computer Sci/Syst Integration","CS 3805","201120","Apple Valley","UT","84624"
"W16125952","Quinton","Miranda","Quinton.Miranda752@mail.weber.edu","Computer Sci/Syst Integration","MGMT 2400","200910","Apple Valley","UT","84624"
"W16125952","Quinton","Miranda","Quinton.Miranda752@mail.weber.edu","Computer Sci/Syst Integration","CS 3550","200730","Apple Valley","UT","84624"
"W16125952","Quinton","Miranda","Quinton.Miranda752@mail.weber.edu","Computer Sci/Syst Integration","CS 4890","200820","Apple Valley","UT","84624"
"W16125952","Quinton","Miranda","Quinton.Miranda752@mail.weber.edu","Computer Sci/Syst Integration","CS 3610","201130","Apple Valley","UT","84624"
"W16125952","Quinton","Miranda","Quinton.Miranda752@mail.weber.edu","Computer Sci/Syst Integration","CS 3840","201110","Apple Valley","UT","84624"
"W16125952","Quinton","Miranda","Quinton.Miranda752@mail.weber.edu","Computer Sci/Syst Integration","CS 1030","200620","Apple Valley","UT","84624"
"W10604589","Dallas","Brown","Dallas.Brown161@mail.weber.edu","Technical Sales","CS 3730","201020","Corinne","UT","84125"
"W10604589","Dallas","Brown","Dallas.Brown161@mail.weber.edu","Technical Sales","CS 3720","201020","Corinne","UT","84125"
"W10604589","Dallas","Brown","Dallas.Brown161@mail.weber.edu","Technical Sales","CS 4350","200510","Corinne","UT","84125"
"W10604589","Dallas","Brown","Dallas.Brown161@mail.weber.edu","Technical Sales","CS 3540","201020","Corinne","UT","84125"
"W10604589","Dallas","Brown","Dallas.Brown161@mail.weber.edu","Technical Sales","MGMT 2400","200810","Corinne","UT","84125"
"W10604589","Dallas","Brown","Dallas.Brown161@mail.weber.edu","Technical Sales","CS 1030","200530","Corinne","UT","84125"
"W10604589","Dallas","Brown","Dallas.Brown161@mail.weber.edu","Technical Sales","CS 2350","200920","Corinne","UT","84125"
"W10604589","Dallas","Brown","Dallas.Brown161@mail.weber.edu","Technical Sales","CS 3100","200520","Corinne","UT","84125"
"W10604589","Dallas","Brown","Dallas.Brown161@mail.weber.edu","Technical Sales","CS 2650","201120","Corinne","UT","84125"
"W10604589","Dallas","Brown","Dallas.Brown161@mail.weber.edu","Technical Sales","CS 3730","201110","Corinne","UT","84125"
"W10604589","Dallas","Brown","Dallas.Brown161@mail.weber.edu","Technical Sales","CS 2705","200710","Corinne","UT","84125"
"W10604589","Dallas","Brown","Dallas.Brown161@mail.weber.edu","Technical Sales","CS 3610","200610","Corinne","UT","84125"
"W10604589","Dallas","Brown","Dallas.Brown161@mail.weber.edu","Technical Sales","CS 2800","200930","Corinne","UT","84125"
"W10604589","Dallas","Brown","Dallas.Brown161@mail.weber.edu","Technical Sales","CS 4899","201020","Corinne","UT","84125"
"W10604589","Dallas","Brown","Dallas.Brown161@mail.weber.edu","Technical Sales","CS 2450","201020","Corinne","UT","84125"
"W10604589","Dallas","Brown","Dallas.Brown161@mail.weber.edu","Technical Sales","CS 2650","200920","Corinne","UT","84125"
"W10604589","Dallas","Brown","Dallas.Brown161@mail.weber.edu","Technical Sales","CS 2705","201120","Corinne","UT","84125"
"W10604589","Dallas","Brown","Dallas.Brown161@mail.weber.edu","Technical Sales","CS 4790","200710","Corinne","UT","84125"
"W10604589","Dallas","Brown","Dallas.Brown161@mail.weber.edu","Technical Sales","CS 3540","200510","Corinne","UT","84125"
"W10604589","Dallas","Brown","Dallas.Brown161@mail.weber.edu","Technical Sales","CS 1410","201030","Corinne","UT","84125"
"W12569329","Saniya","Yu","Saniya.Yu121@mail.weber.edu","General Studies","CS 3040","200630","Huntsville","UT","84405"
"W12569329","Saniya","Yu","Saniya.Yu121@mail.weber.edu","General Studies","CS 1030","200720","Huntsville","UT","84405"
"W12569329","Saniya","Yu","Saniya.Yu121@mail.weber.edu","General Studies","CS 1410","200920","Huntsville","UT","84405"
"W12569329","Saniya","Yu","Saniya.Yu121@mail.weber.edu","General Studies","CS 4280","200630","Huntsville","UT","84405"
"W12569329","Saniya","Yu","Saniya.Yu121@mail.weber.edu","General Studies","CS 4350","200610","Huntsville","UT","84405"
"W12569329","Saniya","Yu","Saniya.Yu121@mail.weber.edu","General Studies","CS 4750","200910","Huntsville","UT","84405"
"W12569329","Saniya","Yu","Saniya.Yu121@mail.weber.edu","General Studies","CS 1410","200910","Huntsville","UT","84405"
"W12569329","Saniya","Yu","Saniya.Yu121@mail.weber.edu","General Studies","CS 3750","201110","Huntsville","UT","84405"
"W12569329","Saniya","Yu","Saniya.Yu121@mail.weber.edu","General Studies","CS 2780","200530","Huntsville","UT","84405"
"W12569329","Saniya","Yu","Saniya.Yu121@mail.weber.edu","General Studies","CS 4500","201110","Huntsville","UT","84405"
"W12569329","Saniya","Yu","Saniya.Yu121@mail.weber.edu","General Studies","CS 4830","200820","Huntsville","UT","84405"
"W12569329","Saniya","Yu","Saniya.Yu121@mail.weber.edu","General Studies","CS 4110","201020","Huntsville","UT","84405"
"W12569329","Saniya","Yu","Saniya.Yu121@mail.weber.edu","General Studies","CS 2705","201030","Huntsville","UT","84405"
"W12569329","Saniya","Yu","Saniya.Yu121@mail.weber.edu","General Studies","CS 4790","200710","Huntsville","UT","84405"
"W12569329","Saniya","Yu","Saniya.Yu121@mail.weber.edu","General Studies","CS 4920","200920","Huntsville","UT","84405"
"W12569329","Saniya","Yu","Saniya.Yu121@mail.weber.edu","General Studies","CS 3230","200530","Huntsville","UT","84405"
"W12569329","Saniya","Yu","Saniya.Yu121@mail.weber.edu","General Studies","CS 2780","200820","Huntsville","UT","84405"
"W12569329","Saniya","Yu","Saniya.Yu121@mail.weber.edu","General Studies","CS 4830","200730","Huntsville","UT","84405"
"W12569329","Saniya","Yu","Saniya.Yu121@mail.weber.edu","General Studies","MGMT 2400","201020","Huntsville","UT","84405"
"W12569329","Saniya","Yu","Saniya.Yu121@mail.weber.edu","General Studies","CS 3040","200830","Huntsville","UT","84405"
"W12569329","Saniya","Yu","Saniya.Yu121@mail.weber.edu","General Studies","CS 4899","201110","Huntsville","UT","84405"
"W14712469","Orion","Fitzgerald","Orion.Fitzgerald522@mail.weber.edu","Computer Science","CS 2420","200820","Kamas","UT","84068"
"W14712469","Orion","Fitzgerald","Orion.Fitzgerald522@mail.weber.edu","Computer Science","CS 3805","200910","Kamas","UT","84068"
"W14712469","Orion","Fitzgerald","Orion.Fitzgerald522@mail.weber.edu","Computer Science","CS 1023","200810","Kamas","UT","84068"
"W14712469","Orion","Fitzgerald","Orion.Fitzgerald522@mail.weber.edu","Computer Science","CS 3100","201130","Kamas","UT","84068"
"W14712469","Orion","Fitzgerald","Orion.Fitzgerald522@mail.weber.edu","Computer Science","CS 1030","201130","Kamas","UT","84068"
"W14712469","Orion","Fitzgerald","Orion.Fitzgerald522@mail.weber.edu","Computer Science","CS 4820","200820","Kamas","UT","84068"
"W14712469","Orion","Fitzgerald","Orion.Fitzgerald522@mail.weber.edu","Computer Science","CS 1030","200820","Kamas","UT","84068"
"W14712469","Orion","Fitzgerald","Orion.Fitzgerald522@mail.weber.edu","Computer Science","CS 2800","200920","Kamas","UT","84068"
"W14712469","Orion","Fitzgerald","Orion.Fitzgerald522@mail.weber.edu","Computer Science","MGMT 2400","200520","Kamas","UT","84068"
"W14712469","Orion","Fitzgerald","Orion.Fitzgerald522@mail.weber.edu","Computer Science","CS 2800","200730","Kamas","UT","84068"
"W14712469","Orion","Fitzgerald","Orion.Fitzgerald522@mail.weber.edu","Computer Science","CS 1030","201110","Kamas","UT","84068"
"W14712469","Orion","Fitzgerald","Orion.Fitzgerald522@mail.weber.edu","Computer Science","CS 2890","201020","Kamas","UT","84068"
"W14712469","Orion","Fitzgerald","Orion.Fitzgerald522@mail.weber.edu","Computer Science","CS 3550","200630","Kamas","UT","84068"
"W14712469","Orion","Fitzgerald","Orion.Fitzgerald522@mail.weber.edu","Computer Science","CS 4280","200930","Kamas","UT","84068"
"W14712469","Orion","Fitzgerald","Orion.Fitzgerald522@mail.weber.edu","Computer Science","CS 4730","200820","Kamas","UT","84068"
"W14712469","Orion","Fitzgerald","Orion.Fitzgerald522@mail.weber.edu","Computer Science","CS 3705","200610","Kamas","UT","84068"
"W14712469","Orion","Fitzgerald","Orion.Fitzgerald522@mail.weber.edu","Computer Science","CS 1030","200610","Kamas","UT","84068"
"W14712469","Orion","Fitzgerald","Orion.Fitzgerald522@mail.weber.edu","Computer Science","CS 4110","200530","Kamas","UT","84068"
"W14712469","Orion","Fitzgerald","Orion.Fitzgerald522@mail.weber.edu","Computer Science","CS 2780","200530","Kamas","UT","84068"
"W11344727","Erick","Kelley","Erick.Kelley870@mail.weber.edu","Business Administration","CS 3040","201120","Ephraim","UT","84746"
"W11344727","Erick","Kelley","Erick.Kelley870@mail.weber.edu","Business Administration","CS 2800","200610","Ephraim","UT","84746"
"W11344727","Erick","Kelley","Erick.Kelley870@mail.weber.edu","Business Administration","CS 4110","201120","Ephraim","UT","84746"
"W11344727","Erick","Kelley","Erick.Kelley870@mail.weber.edu","Business Administration","CS 2920","200820","Ephraim","UT","84746"
"W11344727","Erick","Kelley","Erick.Kelley870@mail.weber.edu","Business Administration","CS 1010","201020","Ephraim","UT","84746"
"W11344727","Erick","Kelley","Erick.Kelley870@mail.weber.edu","Business Administration","CS 4730","201110","Ephraim","UT","84746"
"W11344727","Erick","Kelley","Erick.Kelley870@mail.weber.edu","Business Administration","CS 2550","200710","Ephraim","UT","84746"
"W11344727","Erick","Kelley","Erick.Kelley870@mail.weber.edu","Business Administration","CS 2890","200910","Ephraim","UT","84746"
"W11344727","Erick","Kelley","Erick.Kelley870@mail.weber.edu","Business Administration","CS 2550","200630","Ephraim","UT","84746"
"W11344727","Erick","Kelley","Erick.Kelley870@mail.weber.edu","Business Administration","CS 3540","200930","Ephraim","UT","84746"
"W11344727","Erick","Kelley","Erick.Kelley870@mail.weber.edu","Business Administration","CS 3750","201020","Ephraim","UT","84746"
"W11344727","Erick","Kelley","Erick.Kelley870@mail.weber.edu","Business Administration","CS 2450","201020","Ephraim","UT","84746"
"W11344727","Erick","Kelley","Erick.Kelley870@mail.weber.edu","Business Administration","CS 4780","200930","Ephraim","UT","84746"
"W11344727","Erick","Kelley","Erick.Kelley870@mail.weber.edu","Business Administration","CS 1410","201130","Ephraim","UT","84746"
"W13158997","Blaine","Nguyen","Blaine.Nguyen250@mail.weber.edu","Mechanical Engineering Tech","CS 3040","200530","Woodland Hills","UT","84043"
"W13158997","Blaine","Nguyen","Blaine.Nguyen250@mail.weber.edu","Mechanical Engineering Tech","MGMT 2400","200520","Woodland Hills","UT","84043"
"W13158997","Blaine","Nguyen","Blaine.Nguyen250@mail.weber.edu","Mechanical Engineering Tech","CS 2450","200610","Woodland Hills","UT","84043"
"W13158997","Blaine","Nguyen","Blaine.Nguyen250@mail.weber.edu","Mechanical Engineering Tech","MGMT 2400","200910","Woodland Hills","UT","84043"
"W13158997","Blaine","Nguyen","Blaine.Nguyen250@mail.weber.edu","Mechanical Engineering Tech","CS 3030","200530","Woodland Hills","UT","84043"
"W13158997","Blaine","Nguyen","Blaine.Nguyen250@mail.weber.edu","Mechanical Engineering Tech","CS 3040","200720","Woodland Hills","UT","84043"
"W13158997","Blaine","Nguyen","Blaine.Nguyen250@mail.weber.edu","Mechanical Engineering Tech","CS 4890","201120","Woodland Hills","UT","84043"
